Sex,Age,Fare,FamilySize,IsAlone,Deck,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Pclass_1,Pclass_2,Pclass_3
0,-0.6033704794085775,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.3573083057891445,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
1,1.8440994986771135,0.9274538680872313,0.059159876663617626,0,D,True,False,False,False,True,False,False,False,True,False,False
0,-0.23254169485013945,-0.3443878770215141,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.30670745176182707,2.4029901895877646,1.299429290952638,0,C,False,False,True,False,False,False,True,False,True,False,False
0,-0.38087320867351465,-0.49145565916975514,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.9000335070553279,-0.47400492578514347,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.6033704794085775,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
1,-0.8258677501436402,-0.4948100980550399,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
1,0.5832816311784242,-0.455380340137554,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
1,-0.9741992639670155,1.093228788100527,-0.5609748304808925,1,B,False,False,True,False,True,False,False,False,True,False,False
0,-0.8258677501436402,1.5442457810799908,0.059159876663617626,0,C,True,False,False,False,False,True,False,False,True,False,False
1,0.2866186035316738,-0.12491978668775715,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,True,False
0,0.805778901913487,-0.11384570873513637,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,True,False,False
0,-0.08421018102676424,-0.1948878246611338,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,0.48910360681684706,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.010044424115076634,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.5091158742667365,-0.11913106412161445,-0.5609748304808925,1,E,False,False,True,False,False,True,False,False,True,False,False
1,1.8440994986771135,0.5475787653441219,0.059159876663617626,0,,True,False,False,False,False,False,True,False,True,False,False
0,-0.38087320867351465,-0.4974960653257301,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,1.3249392002953002,0.036576512298389464,-0.5609748304808925,1,D,False,False,True,False,False,True,False,False,True,False,False
1,0.3607843604433614,-0.43700743807979686,-0.5609748304808925,1,F,False,False,True,False,False,False,True,False,False,True,False
0,-0.23254169485013945,-0.1621689579829361,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
1,0.5091158742667365,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,True,False
0,0.21245284661998617,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.06412133279661097,1.2341715984066093,-0.5609748304808925,1,B,False,False,True,False,True,False,False,False,True,False,False
0,-0.5292047224968899,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.5029485386158568,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
1,1.1024419295602375,0.5189714017894245,0.059159876663617626,0,B,True,False,False,False,False,False,True,False,True,False,False
0,-0.23254169485013945,-0.5028639729296732,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,0.8428617803693308,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
1,1.547436471030363,-0.43700743807979686,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,True,False
0,0.805778901913487,3.817033162951754,-0.5609748304808925,1,C,False,False,True,False,False,True,False,False,True,False,False
0,0.7316131450017994,-0.4888542575852486,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.45503896558520224,-0.41687275089321363,1.299429290952638,0,,False,False,True,False,False,True,False,False,False,True,False
1,-2.012519860730642,-0.12491978668775715,0.6792945838081278,0,,False,False,True,False,True,False,False,False,False,True,False
0,-0.23254169485013945,-0.5028639729296732,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,-0.9000335070553279,-0.5028639729296732,0.6792945838081278,0,,True,False,False,False,False,True,False,False,False,False,True
1,0.13828708970829856,-0.19824427701513722,0.6792945838081278,0,,True,False,False,False,False,False,True,False,False,False,True
1,0.06412133279661097,-0.47400492578514347,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
1,-1.641691076172204,-0.11988611489111134,0.6792945838081278,0,,False,False,True,False,True,False,False,False,False,True,False
0,1.176607686471925,-0.11384570873513637,-0.5609748304808925,1,B,False,False,True,False,False,False,False,True,True,False,False
1,0.06412133279661097,1.4944124302931971,-0.5609748304808925,1,,True,False,False,False,True,False,False,False,True,False,False
0,-0.23254169485013945,-0.35646868933346404,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.5292047224968899,0.3482453621969482,0.6792945838081278,0,B,True,False,False,False,True,False,False,False,True,False,False
1,0.5091158742667365,0.7811411367084872,0.6792945838081278,0,B,False,False,True,False,True,False,False,False,True,False,False
1,-1.4933595623488287,-0.01870931177853076,3.1598334123861687,0,,False,False,True,False,True,False,False,False,False,False,True
1,-1.3450280485254535,-0.01870931177853076,3.1598334123861687,0,,False,False,True,False,True,False,False,False,False,False,True
0,0.21245284661998617,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,True,False
0,1.547436471030363,1.4944124302931971,0.059159876663617626,0,C,True,False,False,False,False,True,False,False,True,False,False
0,2.585757067793989,-0.12491978668775715,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,True,False,False
1,-0.7517019932319526,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,True,False
0,0.13828708970829856,-0.3693045524149108,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,True,False
0,0.2866186035316738,-0.2351571990343002,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,False,True
0,-1.5675253192605163,0.09152810056801232,0.6792945838081278,0,,False,False,True,True,False,False,False,False,False,True,False
0,-0.9000335070553279,1.5841789061771412,0.6792945838081278,0,C,True,False,False,False,False,True,False,False,True,False,False
0,-0.15837593793845184,-0.12491978668775715,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.23254169485013945,-0.49078316061772326,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,-0.5292047224968899,-0.5029485386158568,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
1,-0.5292047224968899,-0.4918744606632361,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,2.437425553970614,-0.11384570873513637,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,True,False,False
1,1.3991049572069878,0.1489119590497745,0.059159876663617626,0,A,True,False,False,False,False,False,False,True,True,False,False
0,0.805778901913487,3.9327230485884233,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,True,False,False
1,0.7316131450017994,0.955306180872432,0.6792945838081278,0,E,False,False,True,False,False,False,True,False,True,False,False
1,0.5091158742667365,-0.29807809649237277,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,False,True
0,-0.23254169485013945,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,0.805778901913487,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.08421018102676424,-0.3766033765200472,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.23254169485013945,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.8258677501436402,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,-0.38087320867351465,-0.1621689579829361,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.7517019932319526,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.010044424115076634,-0.22408312108167944,1.9195639980971482,0,,False,False,True,False,False,False,True,False,False,False,True
0,-0.23254169485013945,-0.5028639729296732,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,0.21245284661998617,-0.4902797934380587,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,2.437425553970614,-0.43700743807979686,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,1.769933741765426,0.38809593507663365,0.6792945838081278,0,C,False,False,True,False,False,False,True,False,True,False,False
0,0.5091158742667365,-0.11711759540295616,-0.5609748304808925,1,E,False,False,True,False,False,True,False,False,True,False,False
1,-0.8258677501436402,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
0,-0.9741992639670155,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.7517019932319526,-0.35646868933346404,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.3607843604433614,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,True,False
1,0.7316131450017994,0.4771073601910807,0.059159876663617626,0,E,False,False,True,False,False,False,True,False,True,False,False
1,0.13828708970829856,-0.3573083057891445,0.059159876663617626,0,,True,False,False,False,False,False,True,False,False,False,True
0,0.21245284661998617,-0.4888542575852486,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.30670745176182707,-0.04438103794142432,0.6792945838081278,0,,False,False,True,False,True,False,False,False,False,True,False
1,0.7316131450017994,1.5841789061771412,0.6792945838081278,0,C,True,False,False,False,False,False,True,False,True,False,False
0,1.8440994986771135,-0.12491978668775715,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,0.5091158742667365,0.15948266982273065,-0.5609748304808925,1,A,True,False,False,False,False,True,False,False,True,False,False
0,-0.23254169485013945,-0.47299819142581434,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
1,-0.8258677501436402,0.955306180872432,0.6792945838081278,0,E,False,False,True,False,True,False,False,False,True,False,False
0,1.3249392002953002,-0.3464013457401724,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,2.2890940401472393,0.9462455716384695,0.6792945838081278,0,B,True,False,False,False,False,True,False,False,True,False,False
0,-0.5292047224968899,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.43495011735504896,-0.5049620073345151,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,1.6957679848537381,0.9274538680872313,0.059159876663617626,0,D,True,False,False,False,False,False,True,False,True,False,False
0,1.3249392002953002,-0.5024451714361923,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.8258677501436402,-0.49237782784290063,0.6792945838081278,0,,False,True,False,False,True,False,False,False,False,False,True
0,0.5832816311784242,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,True,False
0,0.5091158742667365,-0.1621689579829361,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,False,True
1,-0.38087320867351465,0.016023023618325298,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,True,False
0,1.4732707141186754,-0.6484216535389205,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.5029485386158568,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,1.4732707141186754,0.49782998024351216,0.059159876663617626,0,A,True,False,False,False,False,False,False,True,True,False,False
1,-0.38087320867351465,-0.10478509950117394,1.299429290952638,0,,False,False,True,False,False,False,True,False,False,True,False
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.805778901913487,0.2052890831722074,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,True,False,False
0,1.1024419295602375,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.43495011735504896,-0.11384570873513637,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,True,False,False
0,0.5091158742667365,-0.3353272677875516,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
0,0.06412133279661097,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.15837593793845184,-0.034313694348132716,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,True,False,False
1,-0.5292047224968899,0.18876253192945994,1.299429290952638,0,,True,False,False,False,False,False,True,False,False,True,False
1,0.805778901913487,2.441497778832105,-0.5609748304808925,1,C,False,False,True,False,True,False,False,False,True,False,False
1,0.7316131450017994,-0.01870931177853076,3.1598334123861687,0,,False,False,True,False,False,False,True,False,False,False,True
0,-0.23254169485013945,-0.5064721088735089,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.8258677501436402,-0.3363340021468808,0.059159876663617626,0,,False,True,False,False,True,False,False,False,False,False,True
0,-0.23254169485013945,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,0.43495011735504896,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.38087320867351465,0.6603330135889879,1.299429290952638,0,,False,False,True,False,True,False,False,False,False,True,False
0,0.3607843604433614,-0.35848215805212236,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,False,True
1,-0.23254169485013945,-0.32425318983493084,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,False,True
1,-1.8641883469072666,0.13683114673782454,1.299429290952638,0,F,False,False,True,False,True,False,False,False,False,True,False
0,-0.23254169485013945,-0.43700743807979686,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.15837593793845184,-0.3573908580066095,0.059159876663617626,0,,True,False,False,False,False,True,False,False,False,False,True
0,0.9541104157368622,0.40974072380221066,0.059159876663617626,0,D,False,False,True,False,False,True,False,False,True,False,False
0,-0.677536236320265,-0.33146744825388363,0.6792945838081278,0,,True,False,False,False,False,True,False,False,False,False,True
0,-0.6033704794085775,-0.4902797934380587,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.6033704794085775,-0.32425318983493084,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,2.3632597970589266,0.002347544081197954,-0.5609748304808925,1,D,False,False,True,False,False,True,False,False,True,False,False
0,2.0665967694121763,-0.3997582667846179,-0.5609748304808925,1,,False,True,False,False,False,False,False,True,False,True,False
1,-0.6033704794085775,0.921244330558889,-0.5609748304808925,1,D,False,False,True,False,True,False,False,False,True,False,False
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.49271407711891657,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,3.772409178380991,-0.04438103794142432,-0.5609748304808925,1,A,False,False,True,False,False,True,False,False,True,False,False
0,1.6216022279420506,-0.5063875431873253,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.21245284661998617,-0.034313694348132716,-0.5609748304808925,1,B,True,False,False,False,False,False,False,True,True,False,False
0,0.805778901913487,-0.6484216535389205,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,True,False,False
1,-1.4933595623488287,-0.08666388103324908,2.5396987052416584,0,,False,False,True,False,True,False,False,False,False,False,True
1,-0.08421018102676424,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,True,False
0,0.21245284661998617,-0.4888542575852486,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.13828708970829856,-0.11988611489111134,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,True,False
1,0.8799446588251746,0.1506737441786005,2.5396987052416584,0,,False,False,True,False,False,False,True,False,False,False,True
0,-0.23254169485013945,-0.32425318983493084,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.677536236320265,-0.4902797934380587,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.38087320867351465,0.7469121684912956,-0.5609748304808925,1,B,True,False,False,False,True,False,False,False,True,False,False
1,-2.012519860730642,-0.08666388103324908,2.5396987052416584,0,,False,False,True,False,True,False,False,False,False,False,True
0,-0.23254169485013945,0.48910360681684706,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-2.1052270568702514,-0.26066180729354516,1.299429290952638,0,,True,False,False,False,True,False,False,False,False,False,True
0,1.3991049572069878,0.8964967865378598,0.059159876663617626,0,D,True,False,False,False,False,True,False,False,True,False,False
0,-0.7517019932319526,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,1.9924310125004887,0.06635974158478332,-0.5609748304808925,1,A,True,False,False,False,False,False,False,True,True,False,False
0,-0.23254169485013945,-0.49640476528021726,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.45503896558520224,-0.49640476528021726,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.8258677501436402,-0.18532384824750675,0.059159876663617626,0,,False,False,True,False,True,False,False,False,False,True,False
0,-0.6033704794085775,-0.47861979608830835,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.8258677501436402,-0.49078316061772326,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
1,-0.8258677501436402,-0.5125125150294839,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
0,-0.38087320867351465,0.8314778546749452,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,True,False
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.21245284661998617,-0.3363340021468808,0.6792945838081278,0,,False,True,False,False,False,False,True,False,False,False,True
0,-0.45503896558520224,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,2.1407625263238637,1.6323350375212924,0.6792945838081278,0,D,True,False,False,False,False,True,False,False,True,False,False
0,1.547436471030363,2.042579288947925,0.6792945838081278,0,,False,False,True,False,False,False,False,True,True,False,False
0,0.805778901913487,-0.5029485386158568,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,1.3249392002953002,-0.13322534515222276,-0.5609748304808925,1,E,False,False,True,False,False,True,False,False,True,False,False
0,0.5091158742667365,-0.4974960653257301,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.677536236320265,-0.4888542575852486,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
0,0.21245284661998617,0.8314778546749452,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,True,False
0,-0.30670745176182707,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.23254169485013945,-0.4918744606632361,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,1.0282761726485499,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.805778901913487,0.39858208016340624,0.059159876663617626,0,C,False,False,True,False,False,False,True,False,True,False,False
1,0.805778901913487,0.13683114673782454,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,True,False
0,0.13828708970829856,0.39858208016340624,0.059159876663617626,0,B,False,False,True,False,False,True,False,False,True,False,False
0,3.0307516092641147,-0.43700743807979686,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,0.13828708970829856,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,0.13828708970829856,-0.6484216535389205,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.8258677501436402,-0.4918744606632361,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.34379033021767086,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.8258677501436402,-0.45026210265472455,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
1,1.0282761726485499,0.2958951755118318,3.779968119530679,0,,False,False,True,False,False,False,True,False,False,False,True
0,0.5091158742667365,9.667166525013505,0.059159876663617626,0,B,True,False,False,False,False,True,False,False,True,False,False
1,-0.8258677501436402,-0.48457563655809965,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
0,-0.15837593793845184,0.8964967865378598,-0.5609748304808925,1,D,True,False,False,False,False,True,False,False,True,False,False
0,-0.677536236320265,-0.4626791642426904,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-1.1225307777903908,0.2958951755118318,3.779968119530679,0,,False,False,True,False,False,True,False,False,False,False,True
0,2.2890940401472393,0.13683114673782454,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,True,False
0,-0.30670745176182707,0.18876253192945994,1.299429290952638,0,,True,False,False,False,False,True,False,False,False,True,False
0,-1.1225307777903908,0.1506737441786005,2.5396987052416584,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.7517019932319526,-0.44363577710162005,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.8258677501436402,-0.49145565916975514,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-1.048365020878703,3.6067927997556075,0.059159876663617626,0,B,False,False,True,False,True,False,False,False,True,False,False
0,0.13828708970829856,0.49925551609632224,0.059159876663617626,0,B,False,False,True,False,False,True,False,False,True,False,False
1,-1.8641883469072666,-0.37828059596268965,0.059159876663617626,0,,True,False,False,False,True,False,False,False,False,False,True
0,-0.23254169485013945,0.48910360681684706,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.30670745176182707,-0.5029485386158568,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,2.2890940401472393,-0.11384570873513637,-0.5609748304808925,1,,False,False,True,False,False,False,False,True,True,False,False
0,1.6957679848537381,-0.3766033765200472,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,1.1024419295602375,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.8258677501436402,-0.49271407711891657,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
0,1.4732707141186754,1.5841789061771412,0.6792945838081278,0,C,True,False,False,False,False,True,False,False,True,False,False
0,0.9541104157368622,-0.494391296561559,-0.5609748304808925,1,F,False,False,True,False,False,True,False,False,False,False,True
1,-0.8258677501436402,3.9327230485884233,0.059159876663617626,0,C,True,False,False,False,False,False,True,False,True,False,False
0,0.43495011735504896,-0.11913106412161445,-0.5609748304808925,1,E,False,False,True,False,False,True,False,False,True,False,False
1,-0.8258677501436402,-0.3573908580066095,0.059159876663617626,0,,True,False,False,False,True,False,False,False,False,False,True
0,-0.30670745176182707,-0.4925449457465493,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.4902797934380587,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
0,0.7316131450017994,-0.12491978668775715,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,1.176607686471925,-0.3766033765200472,-0.5609748304808925,1,,False,False,True,False,False,False,True,False,False,True,False
0,0.9541104157368622,-0.11913106412161445,-0.5609748304808925,1,E,False,False,True,False,False,True,False,False,True,False,False
1,-0.5292047224968899,2.4029901895877646,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,True,False,False
0,-1.8641883469072666,-0.3414522396297103,0.6792945838081278,0,,True,False,False,True,False,False,False,False,False,False,True
1,-0.38087320867351465,0.3483299278831318,-0.5609748304808925,1,C,True,False,False,False,True,False,False,False,True,False,False
0,0.805778901913487,-0.11384570873513637,-0.5609748304808925,1,C,False,False,True,False,False,True,False,False,True,False,False
0,1.3991049572069878,0.39858208016340624,0.059159876663617626,0,C,False,False,True,False,False,True,False,False,True,False,False
0,-0.010044424115076634,-0.457478374542396,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,1.6957679848537381,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.7517019932319526,-0.494391296561559,-0.5609748304808925,1,F,False,False,True,False,False,True,False,False,False,False,True
1,0.6574473880901118,3.9327230485884233,-0.5609748304808925,1,C,True,False,False,False,True,False,False,False,True,False,False
1,-0.15837593793845184,-0.43700743807979686,-0.5609748304808925,1,E,False,False,True,False,True,False,False,False,False,True,False
0,-0.23254169485013945,-0.3363340021468808,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,0.2866186035316738,-0.4918744606632361,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-1.7158568330838915,0.016023023618325298,0.059159876663617626,0,,False,False,True,False,True,False,False,False,False,True,False
0,-0.9000335070553279,-0.5063875431873253,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
0,0.3607843604433614,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,1.547436471030363,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.15837593793845184,0.4207302360686478,0.059159876663617626,0,E,False,False,True,False,False,True,False,False,True,False,False
0,-0.677536236320265,-0.47400492578514347,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.06412133279661097,-0.22559322262067316,1.299429290952638,0,,False,False,True,False,False,False,True,False,False,True,False
1,-0.8258677501436402,-0.4926295114327329,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
0,-0.30670745176182707,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,True,False
1,-0.30670745176182707,-0.4888542575852486,0.059159876663617626,0,,False,False,True,False,True,False,False,False,False,False,True
1,-0.010044424115076634,3.6067927997556075,-0.5609748304808925,1,B,False,False,True,False,True,False,False,False,True,False,False
0,-1.3450280485254535,-0.2701412180209885,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,0.13828708970829856,-0.6484216535389205,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.45503896558520224,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.45503896558520224,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.04712730257092044,-0.32425318983493084,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,1.3991049572069878,0.04370821849987721,1.9195639980971482,0,,False,False,True,False,False,False,True,False,False,False,True
0,0.43495011735504896,9.667166525013505,-0.5609748304808925,1,B,True,False,False,False,False,True,False,False,True,False,False
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.805778901913487,-0.04438103794142432,-0.5609748304808925,1,D,False,False,True,False,False,True,False,False,True,False,False
0,0.5091158742667365,0.9391984311231651,0.059159876663617626,0,C,False,False,True,False,False,True,False,False,True,False,False
